task,tier,regime,estimator,denominator,clipping,support_contract,horizon,coverage_rate,spearman_rank_recovery,pairwise_order_recovery,behavior_relative_sign_recovery,false_improvement_rate,median_ess,maximum_weight_concentration,maximum_unsupported_action_mass,maximum_paired_true_return_se,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_gate,ess_gate,support_gate,precision_gate,finite_gate,approved_exact_tuple
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,20.0,unrestricted_stress,4,0.0,,,,,3.010116330260681,0.4534029472337452,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,20.0,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,20.0,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,none,masked,1,0.6153846153846154,-0.8181818181818182,0.11688311688311688,0.07692307692307693,0.38461538461538464,135.84158599788933,0.0649175383597156,0.0,0.001603575991634,False,False,False,False,False,True,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,none,masked,2,0.7692307692307693,-0.5977961432506887,0.2857142857142857,0.3076923076923077,0.15384615384615385,12.424138595686143,0.5177619940891331,0.0,0.001603575991634,False,False,False,False,False,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,none,masked,4,0.6153846153846154,-0.37354368381881425,0.2857142857142857,0.3076923076923077,0.0,6.647503027488691,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,none,masked,8,0.3076923076923077,0.39422837614619993,0.48717948717948717,0.8461538461538461,0.0,2.9853411364705424,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,none,masked,12,0.3076923076923077,-0.45395994828956354,0.23076923076923078,0.38461538461538464,0.0,2.9853411364705424,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,none,unrestricted_stress,1,0.0,,,,,135.84158599788933,0.0185845731283506,0.0666666666666666,0.001603575991634,False,False,False,False,False,True,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,none,unrestricted_stress,2,1.0,,,,,14.5220008467241,0.2132870151498659,0.0666666666666666,0.001603575991634,True,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,none,unrestricted_stress,4,0.0,,,,,3.010116330260681,0.4534029472337452,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,none,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,crossfit_stronger,none,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,20.0,masked,1,0.6153846153846154,-0.8126721763085399,0.12987012987012986,0.07692307692307693,0.38461538461538464,161.73337261847078,0.0238169833329044,0.0,0.001603575991634,False,False,False,False,False,True,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,20.0,masked,2,0.7692307692307693,-0.349862258953168,0.36363636363636365,0.3076923076923077,0.15384615384615385,18.259853973952485,0.5083943245708098,0.0,0.001603575991634,False,False,False,False,False,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,20.0,masked,4,0.6153846153846154,-0.4358009644552832,0.24675324675324675,0.3076923076923077,0.0,7.777658704298458,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,20.0,masked,8,0.2307692307692307,0.22697997414478177,0.44871794871794873,0.46153846153846156,0.0,4.98734201755566,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,20.0,masked,12,0.2307692307692307,-0.4838257343612454,0.23076923076923078,0.46153846153846156,0.0,3.0,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,20.0,unrestricted_stress,1,0.0,,,,,161.73337261847078,0.0144632842312913,0.0666666666666666,0.001603575991634,False,False,False,False,False,True,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,20.0,unrestricted_stress,2,1.0,,,,,21.488877459245906,0.1330984503464589,0.0666666666666666,0.001603575991634,True,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,20.0,unrestricted_stress,4,0.0,,,,,2.7944271264309823,0.4190856985214662,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,20.0,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,20.0,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,none,masked,1,0.6153846153846154,-0.8126721763085399,0.12987012987012986,0.07692307692307693,0.38461538461538464,161.73337261847078,0.0563333790007993,0.0,0.001603575991634,False,False,False,False,False,True,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,none,masked,2,0.7692307692307693,0.15151515151515152,0.5454545454545454,0.46153846153846156,0.15384615384615385,18.259853973952485,0.5221368038813237,0.0,0.001603575991634,False,False,False,False,False,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,none,masked,4,0.6153846153846154,-0.4358009644552832,0.24675324675324675,0.3076923076923077,0.0,7.777658704298458,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,none,masked,8,0.2307692307692307,0.22697997414478177,0.44871794871794873,0.46153846153846156,0.0,4.98734201755566,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,none,masked,12,0.2307692307692307,-0.4838257343612454,0.23076923076923078,0.46153846153846156,0.0,3.0,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,none,unrestricted_stress,1,0.0,,,,,161.73337261847078,0.0144632842312913,0.0666666666666666,0.001603575991634,False,False,False,False,False,True,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,none,unrestricted_stress,2,1.0,,,,,21.488877459245906,0.1330984503464589,0.0666666666666666,0.001603575991634,True,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,none,unrestricted_stress,4,0.0,,,,,2.7944271264309823,0.4190856985214662,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,none,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,exact_behavior,none,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,20.0,masked,1,0.6153846153846154,-0.71900826446281,0.15584415584415584,0.15384615384615385,0.38461538461538464,223.54492416506133,0.0263002894453001,0.0,0.001603575991634,False,False,False,False,False,True,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,20.0,masked,2,0.7692307692307693,-0.3278236914600551,0.38961038961038963,0.38461538461538464,0.15384615384615385,32.044719873365295,0.4947972745748472,0.0,0.001603575991634,False,False,False,False,False,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,20.0,masked,4,0.6153846153846154,-0.4358009644552832,0.24675324675324675,0.3076923076923077,0.0,6.990370015117633,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,20.0,masked,8,0.2307692307692307,0.10154367264371815,0.38461538461538464,0.46153846153846156,0.0,5.151732576116053,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,20.0,masked,12,0.0,-0.4838257343612454,0.23076923076923078,0.46153846153846156,0.0,3.0000000000000004,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,20.0,unrestricted_stress,1,0.0,,,,,223.54492416506133,0.0086625873273822,0.0666666666666666,0.001603575991634,False,False,False,False,False,True,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,20.0,unrestricted_stress,2,1.0,,,,,52.76258763985249,0.0537786737579385,0.0666666666666666,0.001603575991634,True,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,20.0,unrestricted_stress,4,0.0,,,,,4.171499253140703,0.3225687193346513,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,20.0,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,20.0,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,none,masked,1,0.6153846153846154,-0.71900826446281,0.15584415584415584,0.15384615384615385,0.38461538461538464,223.54492416506133,0.0270700289393936,0.0,0.001603575991634,False,False,False,False,False,True,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,none,masked,2,0.7692307692307693,-0.3278236914600551,0.38961038961038963,0.38461538461538464,0.15384615384615385,32.044719873365295,0.4947972745748472,0.0,0.001603575991634,False,False,False,False,False,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,none,masked,4,0.6153846153846154,-0.4358009644552832,0.24675324675324675,0.3076923076923077,0.0,6.990370015117633,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,none,masked,8,0.2307692307692307,0.10154367264371815,0.38461538461538464,0.46153846153846156,0.0,5.151732576116053,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,none,masked,12,0.0,-0.4838257343612454,0.23076923076923078,0.46153846153846156,0.0,3.0000000000000004,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,none,unrestricted_stress,1,0.0,,,,,223.54492416506133,0.0086625873273822,0.0666666666666666,0.001603575991634,False,False,False,False,False,True,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,none,unrestricted_stress,2,1.0,,,,,52.76258763985249,0.0537786737579385,0.0666666666666666,0.001603575991634,True,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,none,unrestricted_stress,4,0.0,,,,,4.171499253140703,0.3225687193346513,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,none,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,misspecified_behavior,none,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,20.0,masked,1,0.6153846153846154,-0.71900826446281,0.15584415584415584,0.15384615384615385,0.3076923076923077,246.3668615643462,0.0229663496590684,0.0,0.001603575991634,False,False,False,False,False,True,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,20.0,masked,2,0.7692307692307693,-0.27272727272727276,0.42857142857142855,0.46153846153846156,0.15384615384615385,40.44706576033729,0.4797999685696582,0.0,0.001603575991634,False,False,False,False,False,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,20.0,masked,4,0.6153846153846154,-0.4358009644552832,0.24675324675324675,0.3076923076923077,0.0,7.406966096574611,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,20.0,masked,8,0.3076923076923077,0.11946314428672723,0.41025641025641024,0.5384615384615384,0.0,5.260294863380014,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,20.0,masked,12,0.0769230769230769,-0.4838257343612454,0.23076923076923078,0.46153846153846156,0.0,3.0,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,20.0,unrestricted_stress,1,0.0,,,,,246.3668615643462,0.0067580388162487,0.0666666666666666,0.001603575991634,False,False,False,False,False,True,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,20.0,unrestricted_stress,2,1.0,,,,,61.43789172101813,0.0525280495655811,0.0666666666666666,0.001603575991634,True,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,20.0,unrestricted_stress,4,0.0,,,,,3.468412885760359,0.4588227716060103,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,20.0,unrestricted_stress,8,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,20.0,unrestricted_stress,12,0.0,,,,,0.0,0.0,0.0666666666666666,0.001603575991634,False,False,False,False,False,False,False,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,none,masked,1,0.6153846153846154,-0.71900826446281,0.15584415584415584,0.15384615384615385,0.3076923076923077,246.3668615643462,0.0229663496590684,0.0,0.001603575991634,False,False,False,False,False,True,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,none,masked,2,0.7692307692307693,-0.27272727272727276,0.42857142857142855,0.46153846153846156,0.15384615384615385,40.44706576033729,0.4797999685696582,0.0,0.001603575991634,False,False,False,False,False,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,none,masked,4,0.6153846153846154,-0.4358009644552832,0.24675324675324675,0.3076923076923077,0.0,7.406966096574611,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,none,masked,8,0.3076923076923077,0.11946314428672723,0.41025641025641024,0.5384615384615384,0.0,5.260294863380014,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
heart_failure,tier2_ehr_calibrated_semisynthetic,weak,WIS,paper_lstm_h16,none,masked,12,0.0769230769230769,-0.4838257343612454,0.23076923076923078,0.46153846153846156,0.0,3.0,1.0,0.0,0.001603575991634,False,False,False,False,True,False,True,True,True,False
